Song,Album,Lyric,Previous Lyric,Next Lyric,Multiplicity,Lyric Entry,Song Entry,Color,Background Color,Lyric Color
Maroon,Midnights,"""Your roommate's cheap-ass screw-top rosé, that's how""","""How'd we end up on the floor, anyway?"" you say",I see you every day now,1,iseeyoueverydaynow,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The one I was dancing with,And I chose you,"In New York, no shoes",1,innewyorknoshoes,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"In New York, no shoes",The one I was dancing with,Looked up at the sky and it was,1,lookedupattheskyanditwas,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,Looked up at the sky and it was,"In New York, no shoes",The burgundy on my t-shirt,1,theburgundyonmytshirt,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The burgundy on my t-shirt,Looked up at the sky and it was,When you splashed your wine into me,1,whenyousplashedyourwineintome,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,When you splashed your wine into me,The burgundy on my t-shirt,And how the blood rushed into my cheeks,3,andhowthebloodrushedintomycheeks,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,And how the blood rushed into my cheeks,When you splashed your wine into me,"So scarlet, it was",1,soscarletitwas,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"So scarlet, it was",And how the blood rushed into my cheeks,The mark thеy saw on my collarbone,1,themarkthеysawonmycollarbone,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The mark thеy saw on my collarbone,"So scarlet, it was",The rust that grew bеtween telephones,1,therustthatgrewbеtweentelephones,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The rust that grew bеtween telephones,The mark thеy saw on my collarbone,The lips I used to call home,1,thelipsiusedtocallhome,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The lips I used to call home,The rust that grew bеtween telephones,"So scarlet, it was maroon",1,soscarletitwasmaroon,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"We were shaking, blind and hazy",When the silence came,How the hell did we lose sight of us again?,1,howthehelldidwelosesightofusagain,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,How the hell did we lose sight of us again?,"We were shaking, blind and hazy",Sobbing with your head in your hands,1,sobbingwithyourheadinyourhands,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,Sobbing with your head in your hands,How the hell did we lose sight of us again?,Ain't that the way shit always ends?,1,aintthatthewayshitalwaysends,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,Ain't that the way shit always ends?,Sobbing with your head in your hands,You were standing hollow-eyed in the hallway,1,youwerestandingholloweyedinthehallway,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,You were standing hollow-eyed in the hallway,Ain't that the way shit always ends?,"Carnations you had thought were roses, that's us",1,carnationsyouhadthoughtwererosesthatsus,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"Carnations you had thought were roses, that's us",You were standing hollow-eyed in the hallway,"I feel you, no matter what",1,ifeelyounomatterwhat,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"I feel you, no matter what","Carnations you had thought were roses, that's us",The rubies that I gave up,1,therubiesthatigaveup,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The one I was dancing with,And I lost you,"In New York, no shoes",1,innewyorknoshoes,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"In New York, no shoes",The one I was dancing with,Looked up at the sky and it was (Maroon),1,lookedupattheskyanditwasmaroon,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,Looked up at the sky and it was (Maroon),"In New York, no shoes",The burgundy on my t-shirt,1,theburgundyonmytshirt,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The burgundy on my t-shirt,Looked up at the sky and it was (Maroon),When you splashed your wine into me,1,whenyousplashedyourwineintome,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,And how the blood rushed into my cheeks,When you splashed your wine into me,"So scarlet, it was (Maroon)",1,soscarletitwasmaroon,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"So scarlet, it was (Maroon)",And how the blood rushed into my cheeks,The mark they saw on my collarbone,1,themarktheysawonmycollarbone,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The mark they saw on my collarbone,"So scarlet, it was (Maroon)",The rust that grew between telephones,1,therustthatgrewbetweentelephones,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The rust that grew between telephones,The mark they saw on my collarbone,The lips I used to call home,2,thelipsiusedtocallhome,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The lips I used to call home,The rust that grew between telephones,"So scarlet, it was maroon",2,soscarletitwasmaroon,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"That's a real fucking legacy, legacy (It was maroon)",And I wake with your memory over me,And I wake with your memory over me,1,andiwakewithyourmemoryoverme,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,And I wake with your memory over me,"That's a real fucking legacy, legacy (It was maroon)",That's a real fucking legacy to leave,1,thatsarealfuckinglegacytoleave,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,And how the blood rushed into my cheeks,When you splashed your wine into me,"So scarlet, it was maroon",1,soscarletitwasmaroon,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,"So scarlet, it was maroon",And how the blood rushed into my cheeks,The mark they saw on my collarbone,1,themarktheysawonmycollarbone,maroon,#242e47,#242e47,#c9c8fd
Maroon,Midnights,The mark they saw on my collarbone,"So scarlet, it was maroon",The rust that grew between telephones,1,therustthatgrewbetweentelephones,maroon,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And all the stars aligned,"Once upon a time, the planets and the fates",You and I ended up in the same room,1,youandiendedupinthesameroom,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,You and I ended up in the same room,And all the stars aligned,At the same time,1,atthesametime,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Of a chain reaction of countermoves,And the touch of a hand lit the fuse,To assess the equation of you,1,toassesstheequationofyou,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,To assess the equation of you,Of a chain reaction of countermoves,"Checkmate, I couldn't lose",1,checkmateicouldntlose,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And the first night that you saw me,What if I told you none of it was accidental?,Nothing was gonna stop me,1,nothingwasgonnastopme,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Nothing was gonna stop me,And the first night that you saw me,"I laid the groundwork, and then",2,ilaidthegroundworkandthen,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,"I laid the groundwork, and then",Nothing was gonna stop me,Just like clockwork,1,justlikeclockwork,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Just like clockwork,"I laid the groundwork, and then",The dominoes cascaded in a line,2,thedominoescascadedinaline,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,The dominoes cascaded in a line,Just like clockwork,What if I told you I'm a mastermind?,2,whatifitoldyouimamastermind,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,What if I told you I'm a mastermind?,The dominoes cascaded in a line,And now you're mine,2,andnowyouremine,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And now you're mine,What if I told you I'm a mastermind?,It was all by dеsign,1,itwasallbydеsign,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,It was all by dеsign,And now you're mine,'Cause I'm a mastermind,1,causeimamastermind,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Had to do it this way,"You see, all the wisеst women",'Cause we were born to be the pawn,1,causewewereborntobethepawn,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,'Cause we were born to be the pawn,Had to do it this way,In every lover's game,1,ineveryloversgame,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Strategy sets the scene for the tale,"If you fail to plan, you plan to fail",I'm the wind in our free-flowing sails,1,imthewindinourfreeflowingsails,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,I'm the wind in our free-flowing sails,Strategy sets the scene for the tale,And the liquor in our cocktails,1,andtheliquorinourcocktails,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And the first night that you saw me,What if I told you none of it was accidental?,I knew I wanted your body,1,iknewiwantedyourbody,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,I knew I wanted your body,And the first night that you saw me,"I laid the groundwork, and then",1,ilaidthegroundworkandthen,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,"I laid the groundwork, and then",I knew I wanted your body,Just like clockwork,1,justlikeclockwork,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And now you're mine,What if I told you I'm a mastermind?,It was all my design,1,itwasallmydesign,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,It was all my design,And now you're mine,'Cause I'm a mastermind,1,causeimamastermind,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,So I've been scheming like a criminal ever since,No one wanted to play with me as a little kid,To make them love me and make it seem effortless,1,tomakethemlovemeandmakeitseemeffortless,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,To make them love me and make it seem effortless,So I've been scheming like a criminal ever since,This is the first time I've felt the need to confess,1,thisisthefirsttimeivefelttheneedtoconfess,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,This is the first time I've felt the need to confess,To make them love me and make it seem effortless,And I swear,1,andiswear,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And I swear,This is the first time I've felt the need to confess,I'm only cryptic and Machiavellian,1,imonlycrypticandmachiavellian,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,I'm only cryptic and Machiavellian,And I swear,'Cause I care,1,causeicare,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And the first night that you saw me,So I told you none of it was accidental,Nothing was gonna stop me,1,nothingwasgonnastopme,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,"I laid the groundwork, and then",Nothing was gonna stop me,Saw a wide smirk on your face,1,sawawidesmirkonyourface,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,Saw a wide smirk on your face,"I laid the groundwork, and then",You knew the entire time,1,youknewtheentiretime,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,You knew the entire time,Saw a wide smirk on your face,You knew that I'm a mastermind,1,youknewthatimamastermind,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,You knew that I'm a mastermind,You knew the entire time,And now you're mine,1,andnowyouremine,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,And now you're mine,You knew that I'm a mastermind,"Yeah, all you did was smile",1,yeahallyoudidwassmile,mastermind,#242e47,#242e47,#c9c8fd
Mastermind,Midnights,"Yeah, all you did was smile",And now you're mine,'Cause I'm a mastermind,1,causeimamastermind,mastermind,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"He wanted it comfortable, I wanted that pain",Rain,"He wanted a bride, I was making my own name",1,hewantedabrideiwasmakingmyownname,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"He wanted a bride, I was making my own name","He wanted it comfortable, I wanted that pain","Chasing that fame, he stayed the same",4,chasingthatfamehestayedthesame,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"Chasing that fame, he stayed the same","He wanted a bride, I was making my own name",All of me changed like midnight,3,allofmechangedlikemidnight,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"Full of cages, full of fences",My town was a wasteland,Pageant queens and big pretenders,1,pageantqueensandbigpretenders,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Pageant queens and big pretenders,"Full of cages, full of fences","But for some, it was paradise",1,butforsomeitwasparadise,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"But for some, it was paradise",Pageant queens and big pretenders,My boy was a montage,1,myboywasamontage,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,My boy was a montage,"But for some, it was paradise","A slow-motion, love potion",1,aslowmotionlovepotion,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"A slow-motion, love potion",My boy was a montage,Jumping off things in the ocean,1,jumpingoffthingsintheocean,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Jumping off things in the ocean,"A slow-motion, love potion",I broke his heart 'cause he was nice,1,ibrokehisheartcausehewasnice,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,I broke his heart 'cause he was nice,Jumping off things in the ocean,"He was sunshine, I was midnight rain",1,hewassunshineiwasmidnightrain,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Picture perfect shiny family,It came like a postcard,Holiday peppermint candy,1,holidaypeppermintcandy,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Holiday peppermint candy,Picture perfect shiny family,"But for him, it's every day",1,butforhimitseveryday,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"But for him, it's every day",Holiday peppermint candy,So I peered through a window,1,soipeeredthroughawindow,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,So I peered through a window,"But for him, it's every day","A deep portal, time travel",1,adeepportaltimetravel,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"A deep portal, time travel",So I peered through a window,All the love we unravel,1,alltheloveweunravel,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,All the love we unravel,"A deep portal, time travel",And the life I gave away,1,andthelifeigaveaway,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,And the life I gave away,All the love we unravel,"'Cause he was sunshine, I was midnight rain",1,causehewassunshineiwasmidnightrain,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"Chasing that fame, he stayed the same","He wanted a bride, I was making my own name",All of me changed like midnight rain,1,allofmechangedlikemidnightrain,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,All of me changed like midnight rain,"Chasing that fame, he stayed the same","He wanted it comfortable, I wanted that pain",1,hewanteditcomfortableiwantedthatpain,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"He wanted it comfortable, I wanted that pain",All of me changed like midnight rain,"He wanted a bride, I was making my own name",1,hewantedabrideiwasmakingmyownname,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"Just what we wanted, just what we wanted",I guess sometimes we all get,And he never thinks of me,1,andheneverthinksofme,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,And he never thinks of me,"Just what we wanted, just what we wanted",Except for when I'm on TV,1,exceptforwhenimontv,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Except for when I'm on TV,And he never thinks of me,I guess sometimes we all get,1,iguesssometimesweallget,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,I guess sometimes we all get,Except for when I'm on TV,"Some kind of haunted, some kind of haunted",1,somekindofhauntedsomekindofhaunted,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,"Some kind of haunted, some kind of haunted",I guess sometimes we all get,And I never think of him,1,andineverthinkofhim,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,And I never think of him,"Some kind of haunted, some kind of haunted",Except on midnights like this,1,exceptonmidnightslikethis,midnightrain,#242e47,#242e47,#c9c8fd
Midnight Rain,Midnights,Except on midnights like this,And I never think of him,"(Midnights like this, midnights like this)",1,midnightslikethismidnightslikethis,midnightrain,#242e47,#242e47,#c9c8fd
Paris,Midnights,Met someone at a club and he kissed her,"""Your ex-friend's sister","Turns out, it was that guy you hooked up with ages ago",1,turnsoutitwasthatguyyouhookedupwithagesago,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"Turns out, it was that guy you hooked up with ages ago",Met someone at a club and he kissed her,Some wannabe Z-lister,1,somewannabezlister,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Some wannabe Z-lister,"Turns out, it was that guy you hooked up with ages ago",And all the outfits were terrible,1,andalltheoutfitswereterrible,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,And all the outfits were terrible,Some wannabe Z-lister,2003 unbearable,1,2003unbearable,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,2003 unbearable,And all the outfits were terrible,"Did you see the photos?""",1,didyouseethephotos,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"Did you see the photos?""",2003 unbearable,"No, I didn't, but thanks, though",1,noididntbutthanksthough,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Drew a map on your bedroom ceiling,I'm so in love that I might stop breathing,"No, I didn't see the news",2,noididntseethenews,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"No, I didn't see the news",Drew a map on your bedroom ceiling,'Cause we were somewhere else,2,causeweweresomewhereelse,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,'Cause we were somewhere else,"No, I didn't see the news",Stumbled down pretend alleyways,2,stumbleddownpretendalleyways,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Stumbled down pretend alleyways,'Cause we were somewhere else,"Cheap wine, make believe it's champagne",2,cheapwinemakebelieveitschampagne,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"Cheap wine, make believe it's champagne",Stumbled down pretend alleyways,I was taken by the view,2,iwastakenbytheview,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Like we were somewhere else,Like we were in Paris,"Like we were in Paris, oh",1,likewewereinparisoh,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"Like we were in Paris, oh",Like we were somewhere else,We were somewhere else,2,weweresomewhereelse,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,And on my page and on the whole world,Privacy sign on the door,Romance is not dead if you keep it just yours,1,romanceisnotdeadifyoukeepitjustyours,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Romance is not dead if you keep it just yours,And on my page and on the whole world,Levitate above all the messes made,1,levitateaboveallthemessesmade,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Levitate above all the messes made,Romance is not dead if you keep it just yours,Sit quiet by my side in the shade,1,sitquietbymysideintheshade,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Sit quiet by my side in the shade,Levitate above all the messes made,And not the kind that's thrown,1,andnotthekindthatsthrown,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,And not the kind that's thrown,Sit quiet by my side in the shade,"I mean, the kind under where a tree has grown",1,imeanthekindunderwhereatreehasgrown,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Like we were somewhere else,"Like we were in Paris, oh","Like we were in Paris, oh",1,likewewereinparisoh,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Into loving me forever,I wanna brainwash you,I wanna transport you,1,iwannatransportyou,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,I wanna transport you,Into loving me forever,To somewhere the culture's clever,1,tosomewheretheculturesclever,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,To somewhere the culture's clever,I wanna transport you,Confess my truth,1,confessmytruth,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Confess my truth,To somewhere the culture's clever,"In swooping, sloping, cursive letters",1,inswoopingslopingcursiveletters,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"In swooping, sloping, cursive letters",Confess my truth,Let the only flashing lights be the tower at midnight,1,lettheonlyflashinglightsbethetoweratmidnight,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,Let the only flashing lights be the tower at midnight,"In swooping, sloping, cursive letters",In my mind,1,inmymind,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"No, I didn't see the news",We drew a map on your bedroom ceiling,'Cause we were somewhere else,1,causeweweresomewhereelse,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,'Cause we were somewhere else,"No, I didn't see the news","In an alleyway, drinking champagne",1,inanalleywaydrinkingchampagne,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"Yes, we were somewhere else",'Cause we were in Paris,"My love, we were in Paris",1,mylovewewereinparis,paris,#242e47,#242e47,#c9c8fd
Paris,Midnights,"My love, we were in Paris","Yes, we were somewhere else","Yes, we were somewhere else",1,yesweweresomewhereelse,paris,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Big city, wrong choices","Good girl, sad boy",We had one thing goin' on,1,wehadonethinggoinon,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,We had one thing goin' on,"Big city, wrong choices",I swear that it was somethin',1,iswearthatitwassomethin,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,I swear that it was somethin',We had one thing goin' on,'Cause I don't remember who I was,1,causeidontrememberwhoiwas,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,'Cause I don't remember who I was,I swear that it was somethin',Before you painted all my nights,1,beforeyoupaintedallmynights,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Before you painted all my nights,'Cause I don't remember who I was,A color I've searched for since,1,acolorivesearchedforsince,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,A color I've searched for since,Before you painted all my nights,But one thing after another,1,butonethingafteranother,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,But one thing after another,A color I've searched for since,"Fuckin' situations, circumstances",1,fuckinsituationscircumstances,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Fuckin' situations, circumstances",But one thing after another,"Miscommunications, and I",1,miscommunicationsandi,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Miscommunications, and I","Fuckin' situations, circumstances","Have to say, by the way",1,havetosaybytheway,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Have to say, by the way","Miscommunications, and I",I just may like some explanations,1,ijustmaylikesomeexplanations,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you ever have someone kiss you in a crowded room,Can I ask you a question?,And every single one of your friends was makin' fun of you,2,andeverysingleoneofyourfriendswasmakinfunofyou,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,And every single one of your friends was makin' fun of you,Did you ever have someone kiss you in a crowded room,"But fifteen seconds later, thеy were clappin' too?",1,butfifteensecondslaterthеywereclappintoo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"But fifteen seconds later, thеy were clappin' too?",And every single one of your friends was makin' fun of you,Then what did you do?,1,thenwhatdidyoudo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Then what did you do?,"But fifteen seconds later, thеy were clappin' too?",Did you lеave her house in the middle of the night? Oh,1,didyoulеaveherhouseinthemiddleofthenightoh,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you lеave her house in the middle of the night? Oh,Then what did you do?,"Did you wish you'd put up more of a fight, oh",1,didyouwishyoudputupmoreofafightoh,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Did you wish you'd put up more of a fight, oh",Did you lеave her house in the middle of the night? Oh,When she said it was too much?,1,whenshesaiditwastoomuch,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,When she said it was too much?,"Did you wish you'd put up more of a fight, oh",Do you wish you could still touch her?,2,doyouwishyoucouldstilltouchher,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Do you wish you could still touch her?,When she said it was too much?,It's just a question,3,itsjustaquestion,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you realize out of time?,"Half-moon eyes, bad surprise",She was on your mind with some dickhead guy,1,shewasonyourmindwithsomedickheadguy,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,She was on your mind with some dickhead guy,Did you realize out of time?,That you saw that night,1,thatyousawthatnight,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,That you saw that night,She was on your mind with some dickhead guy,But you were on somethin',1,butyouwereonsomethin,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,But you were on somethin',That you saw that night,It was one drink after another,1,itwasonedrinkafteranother,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,It was one drink after another,But you were on somethin',Fuckin' politics and gender roles,1,fuckinpoliticsandgenderroles,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Fuckin' politics and gender roles,It was one drink after another,And you're not sure and I don't know,1,andyourenotsureandidontknow,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,And you're not sure and I don't know,Fuckin' politics and gender roles,Got swept away in the gray,1,gotsweptawayinthegray,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Got swept away in the gray,And you're not sure and I don't know,I just may like to have a conversation,1,ijustmayliketohaveaconversation,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,And every single one of your friends was makin' fun of you,Did you ever have someone kiss you in a crowded room,"But fifteen seconds later, they were clappin' too?",1,butfifteensecondslatertheywereclappintoo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"But fifteen seconds later, they were clappin' too?",And every single one of your friends was makin' fun of you,Then what did you do?,1,thenwhatdidyoudo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Then what did you do?,"But fifteen seconds later, they were clappin' too?",Did you leave her house in the middle of the night? Oh,1,didyouleaveherhouseinthemiddleofthenightoh,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you leave her house in the middle of the night? Oh,Then what did you do?,"Did you wish you'd put up more of a fight, oh",1,didyouwishyoudputupmoreofafightoh,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Did you wish you'd put up more of a fight, oh",Did you leave her house in the middle of the night? Oh,When she said it was too much?,1,whenshesaiditwastoomuch,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Second best after that meteor strike?,Does it feel like everything's just like,And what's that that I heard? That you're still with her?,1,andwhatsthatthatiheardthatyourestillwithher,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,And what's that that I heard? That you're still with her?,Second best after that meteor strike?,"That's nice, I'm sure that's what's suitable",1,thatsniceimsurethatswhatssuitable,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"That's nice, I'm sure that's what's suitable",And what's that that I heard? That you're still with her?,"And right, but tonight",1,andrightbuttonight,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you ever have someone kiss you in a crowded room (In a crowded room),Can I ask you a question? (Can I ask you a question?),And every single one of your friends was makin' fun of you (Makin' fun of you),1,andeverysingleoneofyourfriendswasmakinfunofyoumakinfunofyou,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,And every single one of your friends was makin' fun of you (Makin' fun of you),Did you ever have someone kiss you in a crowded room (In a crowded room),"But fifteen seconds later, they were clappin' too?",1,butfifteensecondslatertheywereclappintoo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"But fifteen seconds later, they were clappin' too?",And every single one of your friends was makin' fun of you (Makin' fun of you),Then what did you do? (Do),1,thenwhatdidyoudodo,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Then what did you do? (Do),"But fifteen seconds later, they were clappin' too?",Did you leave her house in the middle of the night? Oh,1,didyouleaveherhouseinthemiddleofthenightoh,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,Did you leave her house in the middle of the night? Oh,Then what did you do? (Do),"Did you wish you'd put up more of a fight, oh (More of a fight)",1,didyouwishyoudputupmoreofafightohmoreofafight,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,"Did you wish you'd put up more of a fight, oh (More of a fight)",Did you leave her house in the middle of the night? Oh,When she said it was too much?,1,whenshesaiditwastoomuch,question,#242e47,#242e47,#c9c8fd
Question...?,Midnights,When she said it was too much?,"Did you wish you'd put up more of a fight, oh (More of a fight)",Do you wish you could still touch her?,1,doyouwishyoucouldstilltouchher,question,#242e47,#242e47,#c9c8fd
